"ID","ROUTE","COUNTY","PM","LON","LAT"
5222,80,"NEV",14.9,-120.0584,38.41517
5223,80,"NEV",28.2,-120.00807,38.43976
5224,80,"NEV",27.3,-120.00762,38.43644
5225,80,"NEV",20.3,-120.03592,38.42703
5226,80,"NEV",20.3,-120.03592,38.42703
5227,80,"NEV",10.5,-120.07958,38.41664
5228,80,"NEV",19,-120.04141,38.42576
5229,80,"NEV",15,-120.05794,38.41542
5230,80,"NEV",31,-120.00644,38.44982
5231,80,"NEV",29.8,-120.01053,38.44609
5232,80,"NEV",27,-120.0075,38.43479
5233,80,"NEV",30.4,-120.00892,38.44819
5234,80,"NEV",30.4,-120.00892,38.44819
5235,80,"NEV",30.4,-120.00892,38.44819
5236,80,"NEV",0,-120.13136,38.41268
5237,80,"NEV",0,-120.13136,38.41268
5238,80,"NEV",9.1,-120.08703,38.41724
5239,80,"NEV",13.5,-120.06627,38.41481
5240,80,"NEV",28.5,-120.00816,38.44106
5241,80,"NEV",17.6,-120.04668,38.42222
5242,80,"NEV",19.7,-120.03857,38.42655
5243,80,"NEV",15,-120.05794,38.41542
5244,80,"NEV",21.4,-120.03312,38.43005
5245,80,"NEV",20.1,-120.0368,38.42697
5246,80,"NEV",20.9,-120.0345,38.42862
5247,80,"NEV",17,-120.04903,38.42031
5248,80,"NEV",24.1,-120.02184,38.43161
5249,80,"NEV",24.9,-120.0169,38.4296
5250,80,"NEV",25.1,-120.01551,38.42931
5251,80,"NEV",20.9,-120.03452,38.42858
5252,80,"NEV",28,-120.00736,38.43911
5253,80,"NEV",0.2,-120.13034,38.41307
5254,80,"NEV",0.4,-120.12932,38.41346
5255,80,"NEV",39.7,NA,NA
5256,80,"NEV",23,-120.02751,38.43301
5257,80,"NEV",25,-120.01618,38.42952
5258,80,"NEV",12.5,-120.06921,38.4152
5259,80,"NEV",22.4,-120.02975,38.43198
5260,80,"NEV",9.2,-120.08649,38.41714
5261,80,"NEV",26.4,-120.00735,38.43157
5262,80,"NEV",25.5,-120.01276,38.42897
5263,80,"NEV",27,-120.0075,38.43479
5264,80,"NEV",22.5,-120.0294,38.43219
5265,80,"NEV",20,-120.03723,38.42691
5266,80,"NEV",29.5,-120.01056,38.44489
5267,80,"NEV",12,-120.07181,38.41594
5268,80,"NEV",9.2,-120.08675,38.41722
5269,80,"NEV",9.2,-120.08675,38.41722
5270,80,"NEV",18,-120.04512,38.42351
5271,80,"NEV",18,-120.04512,38.42351
5272,80,"NEV",26,-120.00969,38.43032
5273,80,"NEV",18.5,-120.04331,38.42492
5274,80,"NEV",14.2,-120.06199,38.4146
5275,80,"NEV",9,-120.08758,38.41719
5276,80,"SIE",1,-120.00239,38.45642
5277,80,"NEV",20,-120.03723,38.42691
5278,80,"NEV",21.5,-120.03292,38.43013
5279,80,"NEV",20.6,-120.03495,38.42753
5280,80,"NEV",21.5,-120.03292,38.43013
5281,80,"NEV",24,-120.02234,38.43202
5282,80,"NEV",9.1,-120.08725,38.41724
5283,80,"NEV",22,-120.0311,38.43109
5284,80,"SIE",1.5,-120.0011,38.45855
5285,80,"NEV",24.5,-120.0197,38.43016
5286,80,"NEV",20.9,-120.03452,38.42858
5287,80,"NEV",17,-120.04903,38.42031
5288,80,"NEV",24,-120.02234,38.43202
5289,80,"NEV",22,-120.0311,38.43109
5290,80,"NEV",23,-120.02751,38.43301
5291,80,"NEV",17,-120.04903,38.42031
5292,80,"NEV",12,-120.07181,38.41594
5293,80,"NEV",10.5,-120.07958,38.41664
5294,80,"NEV",25,-120.01618,38.42952
5295,80,"NEV",7.3,-120.09381,38.42017
5296,80,"NEV",7.5,-120.09299,38.41958
5297,80,"NEV",7.8,-120.09201,38.41853
5300,80,"NEV",9,-120.08758,38.41719
5301,80,"NEV",9,-120.08758,38.41719
5302,80,"PLA",9,-120.35863,38.26237
5303,80,"PLA",67,-120.14658,38.41152
5305,80,"NEV",2.5,-120.11825,38.41547
5306,80,"PLA",63.4,-120.16476,38.41136
5309,80,"NEV",8,-120.09161,38.4177
5310,80,"PLA",69.2,-120.13431,38.41208
5311,80,"PLA",64.9,-120.15799,38.40955
5312,80,"PLA",65.1,-120.1571,38.40968
5313,80,"PLA",65.1,-120.1571,38.40968
5314,80,"NEV",61,-120.17397,38.41724
5315,80,"NEV",2.5,-120.11825,38.41547
5316,80,"PLA",41.5,-120.25822,38.37059
5317,80,"PLA",55.5,-120.20051,38.40821
5318,80,"PLA",50.3,-120.22167,38.39455
5319,80,"PLA",41.7,-120.25746,38.37123
5320,80,"PLA",57.5,-120.1916,38.41119
5321,80,"PLA",54,-120.20892,38.40454
5322,80,"PLA",51,-120.21987,38.39674
5323,80,"PLA",51,-120.21987,38.39674
5324,80,"PLA",40,-120.26401,38.3667
5325,80,"PLA",51.5,-120.21845,38.39819
5326,80,"PLA",35.6,-120.28256,38.35649
5327,80,"PLA",44.1,-120.24648,38.37568
5328,80,"PLA",46.3,-120.23705,38.38047
5329,80,"PLA",68.3,-120.13936,38.41246
5330,80,"PLA",68.1,-120.14043,38.41217
5331,80,"PLA",67.9,-120.14152,38.41194
5332,80,"PLA",68.2,-120.1399,38.41233
5333,80,"PLA",69.3,-120.13379,38.41218
5334,80,"PLA",67.7,-120.14266,38.41198
5335,80,"NEV",7.9,-120.09181,38.41812
5336,80,"PLA",62.2,NA,NA
5338,80,"PLA",64,-120.16121,38.40941
5339,80,"NEV",62.1,-120.16976,38.41475
5340,80,"PLA",69.8,NA,NA
5341,80,"NEV",4,-120.1105,38.41658
5342,80,"PLA",68.6,-120.13767,38.41233
5343,80,"PLA",67.9,-120.14152,38.41194
5344,80,"NEV",9.1,-120.08703,38.41724
5345,80,"PLA",63,-120.16742,38.4126
5346,80,"NEV",4.3,-120.10908,38.41726
5347,80,"PLA",64.5,-120.15939,38.40974
5348,80,"NEV",0.3,-120.12983,38.41327
5349,80,"PLA",61,NA,NA
5350,80,"PLA",66,-120.15263,38.41156
5351,80,"NEV",2.5,-120.11825,38.41547
5352,80,"PLA",62,NA,NA
5353,80,"PLA",62,NA,NA
5354,80,"PLA",52.7,-120.21503,38.40156
5355,80,"PLA",54,-120.20892,38.40454
5356,80,"PLA",50,-120.22261,38.3937
5357,80,"PLA",50.4,-120.22135,38.39482
5358,80,"PLA",44.5,-120.24555,38.37729
5359,80,"PLA",36,-120.28128,38.35777
5360,80,"PLA",48,-120.23047,38.38576
5361,80,"PLA",43.9,-120.24722,38.37492
5362,80,"PLA",43.9,-120.24722,38.37492
5363,80,"PLA",50,-120.22261,38.3937
5364,80,"PLA",42.6,-120.25398,38.37399
5365,80,"PLA",50,-120.22261,38.3937
5366,80,"PLA",59,NA,NA
5367,80,"PLA",47,-120.23393,38.38233
5368,80,"PLA",53.6,-120.21088,38.40368
5369,80,"PLA",59.4,NA,NA
5370,80,"PLA",56.7,-120.19406,38.41032
5371,80,"PLA",58.6,-120.18833,38.41254
5372,80,"PLA",45.4,-120.24128,38.37854
5373,80,"PLA",55.2,-120.20265,38.40758
5374,80,"PLA",58,-120.19003,38.41163
5375,80,"PLA",57,-120.1932,38.41076
5376,80,"PLA",63.9,-120.16183,38.40959
5377,80,"NEV",8.5,-120.08989,38.4161
5378,80,"PLA",67,-120.14658,38.41152
5379,80,"PLA",63.4,-120.16476,38.41136
5382,80,"NEV",8,-120.09161,38.4177
5383,80,"PLA",69.8,NA,NA
5384,80,"NEV",0,-120.13136,38.41268
5385,80,"PLA",68.2,-120.1399,38.41233
5386,80,"PLA",68.2,-120.1399,38.41233
5387,80,"PLA",69.8,NA,NA
5388,80,"NEV",2.5,-120.11825,38.41547
5389,80,"PLA",65.5,-120.15579,38.41148
5390,80,"PLA",64,-120.16121,38.40941
5391,80,"PLA",69.2,-120.13431,38.41208
5392,80,"PLA",68.3,-120.13936,38.41246
5393,80,"PLA",68.3,-120.13936,38.41246
5394,80,"PLA",68.3,-120.13936,38.41246
5395,80,"PLA",68.5,-120.13823,38.41241
5396,80,"PLA",69.2,-120.13431,38.41208
5397,80,"NEV",8,-120.09161,38.4177
5398,80,"NEV",2.4,-120.11873,38.41525
5399,80,"NEV",2,-120.12087,38.41473
5400,80,"NEV",9,-120.08758,38.41719
5401,80,"PLA",59.4,NA,NA
5402,80,"PLA",63.7,-120.16291,38.41021
5403,80,"PLA",69,-120.13543,38.41201
5404,80,"NEV",0,-120.13136,38.41268
5405,80,"NEV",0,-120.13136,38.41268
5406,80,"NEV",9.1,-120.08703,38.41724
5407,80,"NEV",7,-120.09541,38.42038
5408,80,"PLA",61,NA,NA
5409,80,"PLA",66.9,-120.14722,38.41142
5410,80,"PLA",61.5,NA,NA
5411,80,"PLA",67,-120.14658,38.41152
5412,80,"PLA",67.5,-120.14379,38.41195
5413,80,"NEV",2.4,-120.11873,38.41525
5414,80,"NEV",8.5,-120.08989,38.4161
5415,80,"NEV",8.5,-120.08989,38.4161
5416,80,"PLA",60,NA,NA
5417,80,"PLA",60,NA,NA
5418,80,"PLA",62.1,NA,NA
5419,80,"PLA",60.5,NA,NA
5420,80,"NEV",8.5,-120.08989,38.4161
5421,80,"PLA",68.5,-120.13823,38.41241
5422,80,"PLA",69.1,-120.13487,38.41197
5423,80,"PLA",2.5,-120.38326,38.24163
5424,80,"NEV",8,-120.09161,38.4177
5425,80,"NEV",8,-120.09161,38.4177
5426,80,"NEV",58,NA,NA
5427,80,"PLA",57.5,-120.1916,38.41119
5428,80,"PLA",55,-120.20353,38.40651
5429,80,"PLA",48.5,-120.22864,38.38735
5430,80,"PLA",44,-120.2467,38.37527
5431,80,"PLA",44.4,-120.24582,38.3769
5432,80,"PLA",44,-120.2467,38.37527
5433,80,"PLA",58.5,-120.18862,38.41239
5434,80,"NEV",4.5,-120.10815,38.41772
5435,80,"NEV",60,-120.17876,38.41609
5436,80,"PLA",69,-120.13543,38.41201
5437,80,"PLA",65.2,-120.15664,38.41006
5438,80,"NEV",61.5,-120.17191,38.41619
5439,80,"PLA",60,NA,NA
5440,80,"PLA",69.1,-120.13487,38.41197
5441,80,"NEV",62.3,-120.16899,38.41417
5442,80,"NEV",0.2,-120.13034,38.41307
5444,80,"PLA",51,-120.21987,38.39674
5445,80,"PLA",53,-120.21389,38.40226
5446,80,"PLA",51,-120.21987,38.39674
5447,80,"PLA",52.4,-120.21578,38.40061
5448,80,"PLA",44.6,-120.24531,38.3777
5449,80,"PLA",49,-120.22684,38.38898
5450,80,"PLA",43.8,-120.24757,38.37469
5451,80,"PLA",43.5,-120.24906,38.3741
5452,80,"PLA",43.8,-120.24757,38.37469
5453,80,"PLA",44.9,-120.24403,38.37845
5454,80,"PLA",41,-120.26049,38.36936
5455,80,"PLA",46.4,-120.2366,38.38072
5456,80,"PLA",43.5,-120.24906,38.3741
5457,80,"PLA",43.2,-120.25074,38.37408
5458,80,"PLA",46.7,-120.23525,38.38151
5459,80,"PLA",50,-120.22261,38.3937
5460,80,"PLA",48,-120.23047,38.38576
5461,80,"PLA",65.4,-120.15616,38.41104
5462,80,"PLA",66.4,-120.15003,38.4114
5463,80,"NEV",1,-120.12627,38.41464
5464,80,"PLA",69,-120.13543,38.41201
5465,80,"PLA",67.7,-120.14266,38.41198
5466,80,"PLA",66.2,-120.1513,38.41138
5468,80,"NEV",2,-120.12087,38.41473
5469,80,"PLA",67.9,-120.14152,38.41194
5470,80,"PLA",63,-120.16742,38.4126
5471,50,"ED",53.8,-120.06484,38.25067
5472,50,"ED",54.5,-120.06117,38.2517
5473,50,"ED",55.5,-120.05593,38.25214
5474,50,"ED",55.4,-120.05645,38.25229
5475,50,"ED",56.3,-120.0515,38.25198
5476,50,"ED",48.9,-120.08979,38.2476
5477,50,"ED",57.3,-120.04652,38.25205
5478,50,"ED",44.4,-120.11148,38.245
5479,50,"ED",54,-120.06381,38.25098
5480,50,"ED",58,-120.04379,38.25441
5481,50,"ED",41,-120.12908,38.24743
5482,50,"ED",48,-120.09445,38.24625
5483,50,"ED",44.9,-120.10924,38.24441
5484,50,"ED",45.8,-120.10528,38.24434
5485,50,"ED",48.5,-120.0919,38.24713
5486,50,"ED",48.5,-120.0919,38.24713
5487,50,"ED",48.4,-120.09238,38.24691
5488,50,"ED",48.5,-120.0919,38.24713
5489,50,"ED",58.7,-120.04229,38.25699
5490,50,"ED",52.8,-120.07019,38.25022
5491,50,"ED",53.1,-120.06845,38.25013
5492,50,"ED",59,-120.04099,38.25779
5493,50,"ED",73.8,-119.99997,38.28312
5494,50,"ED",60,-120.03632,38.25824
5495,50,"ED",62.3,NA,NA
5496,50,"ED",24.7,-120.20764,38.23633
5497,50,"ED",27.4,-120.19437,38.23858
5498,50,"ED",29.9,-120.18134,38.24146
5499,50,"ED",32.4,NA,NA
5500,50,"ED",7.1,-120.29057,38.21322
5501,50,"ED",29.9,-120.18134,38.24146
5502,50,"ED",49.1,-120.08871,38.24745
5503,50,"ED",48.4,-120.09238,38.24691
5504,50,"ED",43.8,-120.11447,38.24526
5505,50,"ED",48.3,-120.09288,38.24671
5506,50,"ED",41,-120.12908,38.24743
5507,50,"ED",48.4,-120.09238,38.24691
5508,50,"ED",51.9,-120.0742,38.24938
5509,50,"ED",57.2,-120.04703,38.25165
5510,50,"ED",56.2,-120.05184,38.25199
5511,50,"ED",46.7,-120.10068,38.24423
5512,50,"ED",57.9,-120.04435,38.254
5513,50,"ED",47.6,-120.09619,38.24529
5514,50,"ED",57.5,-120.04592,38.25279
5515,50,"ED",43.7,-120.11513,38.24537
5516,50,"ED",49.3,-120.08784,38.24696
5517,50,"ED",53.6,-120.06562,38.25003
5518,50,"ED",53.1,-120.06828,38.25012
5519,50,"ED",48.3,-120.09288,38.24671
5520,50,"ED",59,-120.04099,38.25779
5521,50,"ED",59.1,-120.04047,38.25793
5522,50,"ED",24.5,-120.20867,38.23667
5523,50,"ED",25.2,-120.20498,38.23569
5524,50,"ED",21.5,-120.22455,38.23642
5525,50,"ED",28.3,-120.18948,38.23889
5526,50,"ED",21.4,-120.22499,38.23615
5527,50,"ED",21.4,-120.22499,38.23615
5528,50,"ED",34.5,-120.15946,38.24338
5529,50,"ED",24.6,-120.20815,38.2365
5530,50,"ED",25.3,-120.20459,38.23565
5531,50,"ED",49,-120.08951,38.24759
5532,50,"ED",48.9,-120.08973,38.24759
5533,50,"ED",48.9,-120.08979,38.2476
5534,50,"ED",41.4,-120.12696,38.2479
5535,50,"ED",54.1,-120.06327,38.25111
5536,50,"ED",48,-120.09445,38.24625
5537,50,"ED",47.4,-120.09706,38.24482
5538,50,"ED",50.1,-120.08406,38.24841
5539,50,"ED",52.2,-120.07275,38.24967
5540,50,"ED",49.8,-120.08545,38.24795
5541,50,"ED",47.8,-120.09533,38.24579
5542,50,"ED",49.7,-120.08581,38.24763
5543,50,"ED",61,-120.0354,38.25633
5544,50,"ED",63.2,-120.02523,38.2598
5545,80,"NEV",22.5,-120.0294,38.43219
5546,80,"NEV",24.2,-120.02151,38.4311
5547,80,"NEV",29.5,-120.01056,38.44489
5548,80,"NEV",18.5,-120.04331,38.42492
5549,80,"NEV",12,-120.07181,38.41594
5550,80,"NEV",18.6,-120.04288,38.42521
5551,80,"NEV",27.3,-120.00769,38.43635
5552,80,"NEV",20.8,-120.03458,38.42842
5553,80,"NEV",20.1,-120.0368,38.42697
5554,80,"NEV",16.3,-120.05234,38.41876
5555,80,"NEV",17.7,-120.04633,38.42251
5556,80,"NEV",17.2,-120.04825,38.42094
5557,80,"NEV",17.9,-120.04551,38.42319
5558,80,"NEV",29,-120.00894,38.44313
5559,80,"NEV",24,-120.02234,38.43202
5560,80,"NEV",23.5,-120.02532,38.4332
5561,80,"NEV",9.3,-120.08597,38.41697
5562,80,"NEV",12.5,-120.06921,38.4152
5563,80,"NEV",12,-120.07181,38.41594
5564,80,"NEV",12,-120.07181,38.41594
5565,80,"NEV",21.4,-120.03336,38.42996
5566,80,"NEV",21.4,-120.03336,38.42996
5567,80,"NEV",21.4,-120.03336,38.42996
5568,80,"SIE",1.5,-120.0011,38.45855
5569,80,"NEV",20.8,-120.03458,38.42842
5570,80,"NEV",23.6,-120.02501,38.43322
5571,80,"NEV",17.2,-120.04821,38.42097
5572,80,"NEV",29,-120.00894,38.44313
5573,80,"SIE",0.2,-120.00297,38.45247
5574,80,"NEV",31,-120.00644,38.44982
5575,80,"SIE",1.1,-120.00211,38.45689
5576,80,"SIE",1,-120.00239,38.45642
5577,80,"NEV",22,-120.0311,38.43109
5578,80,"NEV",31,-120.00644,38.44982
5579,80,"NEV",31,-120.00644,38.44982
5580,80,"NEV",31,-120.00644,38.44982
5581,80,"NEV",22.6,-120.02916,38.43234
5582,80,"NEV",14.5,-120.06056,38.41461
5583,80,"NEV",16.6,-120.05072,38.41914
5584,80,"NEV",31.7,-120.00335,38.45145
5585,80,"NEV",9.6,-120.08389,38.41622
5586,80,"NEV",30,-120.01019,38.44689
5587,80,"NEV",24.5,-120.0197,38.43016
5588,80,"NEV",1.1,-120.12572,38.41487
5589,80,"NEV",9.1,-120.08703,38.41724
5590,80,"NEV",16.4,-120.0518,38.41887
5591,80,"NEV",3.1,-120.11522,38.41603
5592,80,"NEV",31,-120.00644,38.44982
5593,80,"NEV",28.7,-120.00856,38.44201
5594,80,"NEV",18,-120.04512,38.42351
5595,80,"NEV",19,-120.04141,38.42576
5596,80,"NEV",22.6,-120.02895,38.43247
5597,80,"NEV",17.4,-120.04742,38.42161
5598,80,"NEV",24.4,-120.02001,38.43031
5599,80,"NEV",23.6,-120.02471,38.43321
5600,89,"NEV",13.2,NA,NA
5601,80,"NEV",31.8,-120.0032,38.45177
5602,80,"NEV",26.9,-120.00755,38.43422
5603,80,"NEV",23.8,-120.02351,38.43271
5604,80,"NEV",28.5,-120.00816,38.44106
5605,80,"NEV",28.3,-120.0081,38.44019
5606,80,"NEV",18.4,-120.04355,38.42477
5607,80,"NEV",20,-120.0371,38.42693
5608,80,"NEV",26.7,-120.00717,38.43314
5609,80,"NEV",12.8,NA,NA
5610,80,"NEV",30.3,-120.00926,38.44798
5611,80,"SIE",1.5,-120.0011,38.45855
5612,80,"NEV",25.5,-120.01291,38.42895
5613,80,"NEV",22,-120.0311,38.43109
5614,80,"NEV",22,-120.0311,38.43109
5615,80,"NEV",28.2,-120.00808,38.43984
5616,80,"NEV",11.6,-120.07369,38.41693
5617,80,"NEV",11.6,-120.07369,38.41693
5618,80,"NEV",14.1,-120.06307,38.41461
5619,80,"NEV",23.5,-120.02532,38.4332
5620,80,"NEV",23.5,-120.02532,38.4332
5621,80,"NEV",23.5,-120.02532,38.4332
5622,80,"NEV",23.5,-120.02532,38.4332
5623,80,"NEV",31,-120.00644,38.44982
5624,80,"NEV",15.5,-120.05606,38.41698
5625,80,"NEV",24.5,-120.0197,38.43016
5626,80,"NEV",19,-120.04157,38.42571
5627,80,"NEV",28.8,-120.00861,38.44236
5628,80,"NEV",18.4,-120.04365,38.42469
5629,80,"NEV",17.6,-120.04672,38.42219
5630,80,"NEV",10,-120.08226,38.41605
5631,80,"NEV",17.9,-120.04571,38.42303
5632,80,"NEV",23.9,-120.02263,38.43219
5633,80,"NEV",29.5,-120.01051,38.44482
5634,80,"NEV",31.8,-120.0032,38.45177
5635,89,"NEV",3.7,-120.05497,38.4318
5636,80,"NEV",26.5,-120.00695,38.43204
5637,80,"NEV",31.4,-120.00453,38.45074
5638,80,"NEV",30.2,-120.00956,38.4478
5639,80,"NEV",27.7,-120.00666,38.43797
5640,80,"NEV",31.1,-120.0062,38.44999
5641,80,"NEV",31.1,-120.00603,38.4501
5642,80,"SIE",1,-120.00234,38.4565
5643,80,"NEV",18.5,-120.04345,38.42483
5644,80,"NEV",21,-120.03438,38.42895
5645,80,"NEV",22.6,-120.02888,38.43251
5646,80,"NEV",24.2,-120.02162,38.43125
5647,80,"NEV",12.8,NA,NA
5648,80,"NEV",28.1,-120.00765,38.43931
5649,80,"NEV",13,NA,NA
5650,80,"NEV",12.4,-120.06948,38.41525
5651,80,"NEV",31.6,-120.0037,38.45113
5652,80,"NEV",25,-120.01618,38.42952
5653,80,"NEV",17.4,-120.04766,38.42142
5654,80,"NEV",19.5,-120.03932,38.42634
5655,80,"NEV",30.9,-120.00664,38.44968
5656,80,"NEV",12.1,-120.07162,38.41578
5657,80,"NEV",23.8,-120.02327,38.43258
5658,80,"NEV",29.5,-120.01056,38.44489
5659,80,"NEV",19.1,-120.04078,38.42593
5660,80,"NEV",24.5,-120.0197,38.43016
5661,80,"NEV",20.9,-120.03452,38.42858
5662,80,"NEV",27,-120.0075,38.43479
5663,80,"NEV",23.5,-120.02532,38.4332
5664,80,"NEV",19.2,-120.04036,38.42605
5665,80,"NEV",20.5,-120.03521,38.4273
5666,80,"SIE",1.1,-120.00214,38.45684
5667,80,"NEV",24.5,-120.0197,38.43016
5668,80,"SIE",0.8,-120.00274,38.45566
5669,80,"NEV",26.8,-120.00735,38.43345
5670,80,"SIE",1.4,-120.00138,38.45813
5671,80,"NEV",27,-120.0075,38.43479
5672,80,"NEV",19.2,-120.04057,38.42599
5673,80,"NEV",31.5,-120.00414,38.45088
5674,80,"NEV",22.4,-120.02992,38.43187
5675,80,"NEV",13.3,-120.06719,38.4149
5676,80,"NEV",30.6,-120.00815,38.44866
5677,80,"NEV",22.8,-120.02831,38.43284
5678,80,"NEV",17.4,-120.04766,38.42142
5679,50,"ED",48.5,-120.0919,38.24713
5680,50,"ED",57.2,-120.04691,38.25174
5681,50,"ED",50.2,-120.0834,38.24849
5682,50,"ED",59.2,-120.0401,38.25801
5684,50,"ED",58.2,-120.04349,38.25487
5685,50,"ED",56.6,-120.04992,38.25179
5686,50,"ED",48.5,-120.0918,38.24717
5687,50,"ED",42.6,-120.12047,38.24741
5688,50,"ED",55.4,-120.05645,38.25229
5689,50,"ED",48.4,-120.09238,38.24691
5690,50,"ED",48.9,-120.08996,38.2476
5691,50,"ED",48.3,-120.09278,38.24675
5692,50,"ED",54.6,-120.06063,38.25181
5693,50,"ED",48.2,-120.0934,38.24655
5694,50,"ED",46.6,-120.10135,38.24451
5695,50,"ED",48.9,-120.08979,38.2476
5696,50,"ED",49.9,-120.08483,38.24831
5697,50,"ED",48.7,-120.09089,38.2475
5698,50,"ED",43.4,-120.11638,38.24624
5699,50,"ED",36.8,-120.14819,38.24503
5700,50,"ED",22,-120.22195,38.23668
5701,50,"ED",21.2,-120.22568,38.2353
5702,50,"ED",21.1,-120.22587,38.23503
5703,50,"ED",21.1,-120.22587,38.23503
5704,50,"ED",22.4,-120.21989,38.23702
5705,50,"ED",48.2,-120.0934,38.24655
5706,50,"ED",48.4,-120.09238,38.24691
5707,50,"ED",53.3,-120.06739,38.25009
5708,50,"ED",53.3,-120.06739,38.25009
5709,50,"ED",53.1,-120.06823,38.25012
5710,50,"ED",56.2,-120.05232,38.25187
5711,50,"ED",58.4,-120.04298,38.25583
5712,50,"ED",57.5,-120.04592,38.25279
5713,50,"ED",48.4,-120.09238,38.24691
5714,50,"ED",22.3,-120.22045,38.23701
5715,50,"ED",24.7,-120.20774,38.23636
5716,50,"ED",28.4,-120.18899,38.23907
5717,50,"ED",32.8,-120.16808,38.24544
5718,50,"ED",41.7,-120.12532,38.24793
5719,50,"ED",50,-120.0845,38.24836
5720,50,"ED",47.5,-120.09658,38.24502
5721,50,"ED",47.5,-120.09658,38.24502
5722,50,"ED",48.4,-120.09238,38.24691
5723,50,"ED",48.4,-120.09238,38.24691
5724,267,"PLA",0.8,-120.04197,38.41079
5725,267,"PLA",1.4,-120.04013,38.40885
5726,267,"PLA",1.7,-120.03821,38.40851
5727,267,"PLA",1.7,-120.03821,38.40851
5728,89,"PLA",0.7,-120.04255,38.3377
5730,89,"PLA",14.3,-120.06048,38.38115
5731,267,"PLA",1,-120.04129,38.41009
5732,89,"SIE",13.2,-120.10778,38.48925
5733,49,"SIE",59.6,-120.07882,38.52166
5734,89,"SIE",11.3,-120.0989,38.48474
5735,89,"SIE",12.9,-120.10665,38.48812
5736,89,"SIE",13.1,-120.10734,38.48903
5737,89,"SIE",15.5,-120.11256,38.49648
5738,89,"SIE",0.9,-120.06692,38.45497
5739,89,"SIE",19.7,-120.13054,38.50552
5740,89,"SIE",9.4,-120.09316,38.47855
5741,89,"SIE",6.5,-120.08504,38.47047
5742,89,"SIE",9.4,-120.09305,38.47852
5743,28,"PLA",10,-120.00598,38.3878
5744,49,"SIE",9.7,-120.27782,38.47934
5745,89,"PLA",17.9,-120.06348,38.39625
5746,267,"NEV",1.3,-120.04725,38.41438
5747,89,"NEV",1,-120.0518,38.42093
5748,89,"NEV",3.7,-120.05497,38.43176
5749,89,"NEV",4,-120.05506,38.43309
5750,89,"PLA",15.7,-120.06186,38.38685
5751,267,"PLA",1,-120.04129,38.41009
5752,89,"SIE",2,-120.0696,38.45931
5753,89,"SIE",2.4,-120.06995,38.46103
5754,89,"SIE",5.1,-120.0784,38.46943
5755,89,"NEV",3.5,-120.05487,38.43088
5756,89,"NEV",1.2,-120.05205,38.42162
5757,267,"PLA",6.9,-120.02135,38.3954
5758,89,"SIE",4.4,-120.0763,38.46744
5759,89,"SIE",13.2,-120.10753,38.48914
5760,89,"SIE",11.7,-120.10072,38.48584
5761,89,"SIE",8.7,-120.0896,38.47787
5762,89,"SIE",8.5,-120.08854,38.47762
5763,89,"SIE",26.9,-120.14867,38.52345
5764,49,"SIE",3.5,-120.30515,38.47405
5765,49,"SIE",34.1,-120.178,38.50406
5766,49,"SIE",3.7,-120.30407,38.47432
5767,89,"SIE",3,-120.07049,38.46359
5768,89,"SIE",1.6,-120.06873,38.45774
5769,89,"NEV",20.6,NA,NA
5770,89,"NEV",13.7,NA,NA
5771,89,"SIE",0.8,-120.06676,38.45452
5772,89,"SIE",1.6,-120.06873,38.45774
5773,267,"PLA",0.5,-120.04336,38.41146
5774,49,"YUB",8.3,-120.31336,38.4665
5775,89,"NEV",8,-120.06256,38.44934
5776,89,"SIE",0.7,-120.06655,38.45432
5777,49,"SIE",59.2,-120.08137,38.52175
5778,49,"SIE",54.6,-120.10453,38.52077
5779,49,"SIE",58.2,-120.08618,38.52342
5780,49,"SIE",52.8,-120.10995,38.51425
5782,49,"SIE",22.6,-120.2237,38.48989
5783,49,"SIE",31.5,-120.1834,38.49584
5784,89,"NEV",1.7,-120.05202,38.42384
5785,49,"SIE",8,-120.28584,38.47736
5786,49,"SIE",22.6,-120.2237,38.48989
5787,49,"SIE",25.8,-120.20842,38.48895
5788,89,"SIE",23.1,-120.13018,38.51906
5789,49,"SIE",58.2,-120.0858,38.52349
5790,49,"SIE",58.2,-120.0858,38.52349
5791,49,"SIE",58.2,-120.0858,38.52349
5792,49,"SIE",50,-120.10601,38.50343
5793,89,"SIE",11.2,-120.0986,38.48458
5794,49,"SIE",52.5,-120.1113,38.51348
5795,49,"SIE",54.2,-120.10594,38.51944
5796,49,"SIE",58.2,-120.08623,38.52341
5797,89,"SIE",10.2,-120.09467,38.48189
5798,49,"SIE",58.3,-120.08552,38.52353
5799,49,"SIE",49.7,-120.10536,38.50219
5800,49,"SIE",49.7,-120.10536,38.50219
5801,49,"SIE",52.2,-120.11058,38.51239
5802,89,"NEV",5.2,-120.05702,38.43815
5803,89,"SIE",2.7,-120.07007,38.46233
5804,89,"SIE",7.2,NA,NA
5805,89,"SIE",1,-120.06728,38.45545
5806,89,"NEV",7.2,-120.06067,38.44643
5807,89,"PLA",16.3,-120.06306,38.38924
5808,89,"SIE",0,-120.06441,38.45199
5809,89,"SIE",1.5,-120.06849,38.45745
5810,89,"SIE",4.2,-120.07522,38.46724
5811,89,"NEV",7.3,-120.0607,38.44665
5812,89,"NEV",7.3,-120.0607,38.44665
5813,89,"SIE",13.7,-120.10992,38.49082
5814,89,"SIE",9.3,-120.09262,38.47843
